datetime,y
21/11/2019 01:47,-0.095
21/11/2019 01:47,-0.099
21/11/2019 01:47,-0.091
21/11/2019 01:47,-0.091
21/11/2019 01:47,-0.083
21/11/2019 01:47,-0.099
21/11/2019 01:47,-0.095
21/11/2019 01:47,-0.091
21/11/2019 01:47,-0.091
21/11/2019 01:47,-0.095
21/11/2019 01:47,-0.095
21/11/2019 01:48,-0.095
21/11/2019 01:48,-0.095
21/11/2019 01:48,-0.099
21/11/2019 01:48,-0.099
21/11/2019 01:48,-0.106
21/11/2019 01:48,-0.103
21/11/2019 01:48,-0.099
21/11/2019 01:48,-0.091
21/11/2019 01:48,-0.099
21/11/2019 01:48,-0.095
21/11/2019 01:48,-0.091
21/11/2019 01:48,-0.103
21/11/2019 01:48,-0.095
21/11/2019 01:48,-0.099
21/11/2019 01:48,-0.091
21/11/2019 01:48,-0.103
21/11/2019 01:48,-0.087
21/11/2019 01:48,-0.095
21/11/2019 01:48,-0.103
21/11/2019 01:48,-0.106
21/11/2019 01:48,-0.095
21/11/2019 01:48,-0.091
21/11/2019 01:48,-0.099
21/11/2019 01:48,-0.091
21/11/2019 01:48,-0.095
21/11/2019 01:48,-0.095
21/11/2019 01:48,-0.091
21/11/2019 01:48,-0.099
21/11/2019 01:48,-0.091
21/11/2019 01:48,-0.083
21/11/2019 01:48,-0.095
21/11/2019 01:48,-0.091
21/11/2019 01:48,-0.099
21/11/2019 01:48,-0.087
21/11/2019 01:48,-0.095
21/11/2019 01:48,-0.095
21/11/2019 01:48,-0.091
21/11/2019 01:48,-0.103
21/11/2019 01:48,-0.099
21/11/2019 01:48,-0.095
21/11/2019 01:48,-0.095
21/11/2019 01:48,-0.103
21/11/2019 01:48,-0.099
21/11/2019 01:48,-0.095
21/11/2019 01:48,-0.095
21/11/2019 01:48,-0.091
21/11/2019 01:48,-0.103
21/11/2019 01:48,-0.099
21/11/2019 01:48,-0.091
21/11/2019 01:48,-0.095
21/11/2019 01:48,-0.106
21/11/2019 01:48,-0.095
21/11/2019 01:48,-0.095
21/11/2019 01:48,-0.099
21/11/2019 01:48,-0.095
21/11/2019 01:48,-0.106
21/11/2019 01:48,-0.106
21/11/2019 01:48,-0.099
21/11/2019 01:48,-0.083
21/11/2019 01:48,-0.087
21/11/2019 01:49,-0.099
21/11/2019 01:49,-0.091
21/11/2019 01:49,-0.099
21/11/2019 01:49,-0.099
21/11/2019 01:49,-0.095
21/11/2019 01:49,-0.095
21/11/2019 01:49,-0.103
21/11/2019 01:49,-0.103
21/11/2019 01:49,-0.095
21/11/2019 01:49,-0.091
21/11/2019 01:49,-0.106
21/11/2019 01:49,-0.087
21/11/2019 01:49,-0.103
21/11/2019 01:49,-0.099
21/11/2019 01:49,-0.099
21/11/2019 01:49,-0.095
21/11/2019 01:49,-0.103
21/11/2019 01:49,-0.091
21/11/2019 01:49,-0.087
21/11/2019 01:49,-0.091
21/11/2019 01:49,-0.087
21/11/2019 01:49,-0.099
21/11/2019 01:49,-0.099
21/11/2019 01:49,-0.099
21/11/2019 01:49,-0.099
21/11/2019 01:49,-0.087
21/11/2019 01:49,-0.095
21/11/2019 01:49,-0.103
21/11/2019 01:49,-0.095
21/11/2019 01:49,-0.099
21/11/2019 01:49,-0.103
21/11/2019 01:49,-0.087
21/11/2019 01:49,-0.091
21/11/2019 01:49,-0.091
21/11/2019 01:49,-0.095
21/11/2019 01:49,-0.095
21/11/2019 01:49,-0.103
21/11/2019 01:49,-0.091
21/11/2019 01:49,-0.099
21/11/2019 01:49,-0.099
21/11/2019 01:49,-0.091
21/11/2019 01:49,-0.103
21/11/2019 01:49,-0.091
21/11/2019 01:49,-0.091
21/11/2019 01:49,-0.083
21/11/2019 01:49,-0.103
21/11/2019 01:49,-0.099
21/11/2019 01:49,-0.103
21/11/2019 01:49,-0.099
21/11/2019 01:49,-0.103
21/11/2019 01:49,-0.091
21/11/2019 01:49,-0.095
21/11/2019 01:49,-0.103
21/11/2019 01:49,-0.091
21/11/2019 01:49,-0.091
21/11/2019 01:49,-0.095
21/11/2019 01:49,-0.103
21/11/2019 01:49,-0.095
21/11/2019 01:49,-0.106
21/11/2019 01:49,-0.095
21/11/2019 01:50,-0.11
21/11/2019 01:50,-0.099
21/11/2019 01:50,-0.103
21/11/2019 01:50,-0.091
21/11/2019 01:50,-0.087
21/11/2019 01:50,-0.095
21/11/2019 01:50,-0.091
21/11/2019 01:50,-0.099
21/11/2019 01:50,-0.103
21/11/2019 01:50,-0.103
21/11/2019 01:50,-0.095
21/11/2019 01:50,-0.103
21/11/2019 01:50,-0.103
21/11/2019 01:50,-0.099
21/11/2019 01:50,-0.095
21/11/2019 01:50,-0.095
21/11/2019 01:50,-0.099
21/11/2019 01:50,-0.095
21/11/2019 01:50,-0.106
21/11/2019 01:50,-0.095
21/11/2019 01:50,-0.095
21/11/2019 01:50,-0.095
21/11/2019 01:50,-0.099
21/11/2019 01:50,-0.095
21/11/2019 01:50,-0.099
21/11/2019 01:50,-0.087
21/11/2019 01:50,-0.103
21/11/2019 01:50,-0.099
21/11/2019 01:50,-0.095
21/11/2019 01:50,-0.091
21/11/2019 01:50,-0.087
21/11/2019 01:50,-0.091
21/11/2019 01:50,-0.103
21/11/2019 01:50,-0.091
21/11/2019 01:50,-0.091
21/11/2019 01:50,-0.103
21/11/2019 01:50,-0.095
21/11/2019 01:50,-0.099
21/11/2019 01:50,-0.11
21/11/2019 01:50,-0.091
21/11/2019 01:50,-0.091
21/11/2019 01:50,-0.091
21/11/2019 01:50,-0.103
21/11/2019 01:50,-0.091
21/11/2019 01:50,-0.103
21/11/2019 01:50,-0.091
21/11/2019 01:50,-0.099
21/11/2019 01:50,-0.095
21/11/2019 01:50,-0.099
21/11/2019 01:50,-0.103
21/11/2019 01:50,-0.095
21/11/2019 01:50,-0.103
21/11/2019 01:50,-0.095
21/11/2019 01:50,-0.091
21/11/2019 01:50,-0.095
21/11/2019 01:50,-0.099
21/11/2019 01:50,-0.095
21/11/2019 01:50,-0.099
21/11/2019 01:50,-0.091
21/11/2019 01:50,-0.106
21/11/2019 01:51,-0.11
21/11/2019 01:51,-0.106
21/11/2019 01:51,-0.091
21/11/2019 01:51,-0.095
21/11/2019 01:51,-0.103
21/11/2019 01:51,-0.091
21/11/2019 01:51,-0.091
21/11/2019 01:51,-0.099
21/11/2019 01:51,-0.087
21/11/2019 01:51,-0.091
21/11/2019 01:51,-0.106
21/11/2019 01:51,-0.099
21/11/2019 01:51,-0.099
21/11/2019 01:51,-0.099
21/11/2019 01:51,-0.099
21/11/2019 01:51,-0.095
21/11/2019 01:51,-0.087
21/11/2019 01:51,-0.099
21/11/2019 01:51,-0.103
21/11/2019 01:51,-0.091
21/11/2019 01:51,-0.103
21/11/2019 01:51,-0.103
21/11/2019 01:51,-0.11
21/11/2019 01:51,-0.095
21/11/2019 01:51,-0.103
21/11/2019 01:51,-0.103
21/11/2019 01:51,-0.091
21/11/2019 01:51,-0.099
21/11/2019 01:51,-0.095
21/11/2019 01:51,-0.087
21/11/2019 01:51,-0.11
21/11/2019 01:51,-0.095
21/11/2019 01:51,-0.099
21/11/2019 01:51,-0.091
21/11/2019 01:51,-0.091
21/11/2019 01:51,-0.095
21/11/2019 01:51,-0.091
21/11/2019 01:51,-0.095
21/11/2019 01:51,-0.095
21/11/2019 01:51,-0.099
21/11/2019 01:51,-0.099
21/11/2019 01:51,-0.091
21/11/2019 01:51,-0.091
21/11/2019 01:51,-0.099
21/11/2019 01:51,-0.103
21/11/2019 01:51,-0.091
21/11/2019 01:51,-0.087
21/11/2019 01:51,-0.103
21/11/2019 01:51,-0.103
21/11/2019 01:51,-0.106
21/11/2019 01:51,-0.095
21/11/2019 01:51,-0.095
21/11/2019 01:51,-0.099
21/11/2019 01:51,-0.099
21/11/2019 01:51,-0.091
21/11/2019 01:51,-0.095
21/11/2019 01:51,-0.091
21/11/2019 01:51,-0.087
21/11/2019 01:51,-0.11
21/11/2019 01:51,-0.095
21/11/2019 01:52,-0.095
21/11/2019 01:52,-0.095
21/11/2019 01:52,-0.091
21/11/2019 01:52,-0.091
21/11/2019 01:52,-0.091
21/11/2019 01:52,-0.103
21/11/2019 01:52,-0.103
21/11/2019 01:52,-0.091
21/11/2019 01:52,-0.099
21/11/2019 01:52,-0.103
21/11/2019 01:52,-0.095
21/11/2019 01:52,-0.099
21/11/2019 01:52,-0.091
21/11/2019 01:52,-0.091
21/11/2019 01:52,-0.099
21/11/2019 01:52,-0.099
21/11/2019 01:52,-0.091
21/11/2019 01:52,-0.099
21/11/2019 01:52,-0.091
21/11/2019 01:52,-0.095
21/11/2019 01:52,-0.095
21/11/2019 01:52,-0.087
21/11/2019 01:52,-0.095
21/11/2019 01:52,-0.091
21/11/2019 01:52,-0.106
21/11/2019 01:52,-0.095
21/11/2019 01:52,-0.095
21/11/2019 01:52,-0.099
21/11/2019 01:52,-0.099
21/11/2019 01:52,-0.099
21/11/2019 01:52,-0.087
21/11/2019 01:52,-0.103
21/11/2019 01:52,-0.103
21/11/2019 01:52,-0.099
21/11/2019 01:52,-0.095
21/11/2019 01:52,-0.099
21/11/2019 01:52,-0.095
21/11/2019 01:52,-0.099
21/11/2019 01:52,-0.103
21/11/2019 01:52,-0.087
21/11/2019 01:52,-0.099
21/11/2019 01:52,-0.091
21/11/2019 01:52,-0.095
21/11/2019 01:52,-0.083
21/11/2019 01:52,-0.103
21/11/2019 01:52,-0.095
21/11/2019 01:52,-0.091
21/11/2019 01:52,-0.087
21/11/2019 01:52,-0.091
21/11/2019 01:52,-0.103
21/11/2019 01:52,-0.099
21/11/2019 01:52,-0.099
21/11/2019 01:52,-0.091
21/11/2019 01:52,-0.091
21/11/2019 01:52,-0.095
21/11/2019 01:52,-0.091
21/11/2019 01:52,-0.091
21/11/2019 01:52,-0.099
21/11/2019 01:52,-0.099
21/11/2019 01:52,-0.095
21/11/2019 01:53,-0.091
21/11/2019 01:53,-0.103
21/11/2019 01:53,-0.095
21/11/2019 01:53,-0.103
21/11/2019 01:53,-0.103
21/11/2019 01:53,-0.099
21/11/2019 01:53,-0.091
21/11/2019 01:53,-0.099
21/11/2019 01:53,-0.095
21/11/2019 01:53,-0.103
21/11/2019 01:53,-0.103
21/11/2019 01:53,-0.099
21/11/2019 01:53,-0.099
21/11/2019 01:53,-0.099
21/11/2019 01:53,-0.103
21/11/2019 01:53,-0.103
21/11/2019 01:53,-0.099
21/11/2019 01:53,-0.095
21/11/2019 01:53,-0.095
21/11/2019 01:53,-0.099
21/11/2019 01:53,-0.091
21/11/2019 01:53,-0.095
21/11/2019 01:53,-0.099
21/11/2019 01:53,-0.095
21/11/2019 01:53,-0.095
21/11/2019 01:53,-0.099
21/11/2019 01:53,-0.099
21/11/2019 01:53,-0.099
21/11/2019 01:53,-0.106
21/11/2019 01:53,-0.095
21/11/2019 01:53,-0.103
21/11/2019 01:53,-0.095
21/11/2019 01:53,-0.099
21/11/2019 01:53,-0.095
21/11/2019 01:53,-0.095
21/11/2019 01:53,-0.103
21/11/2019 01:53,-0.091
21/11/2019 01:53,-0.103
21/11/2019 01:53,-0.099
21/11/2019 01:53,-0.103
21/11/2019 01:53,-0.095
21/11/2019 01:53,-0.083
21/11/2019 01:53,-0.083
21/11/2019 01:53,-0.091
21/11/2019 01:53,-0.103
21/11/2019 01:53,-0.095
21/11/2019 01:53,-0.103
21/11/2019 01:53,-0.095
21/11/2019 01:53,-0.091
21/11/2019 01:53,-0.099
21/11/2019 01:53,-0.11
21/11/2019 01:53,-0.099
21/11/2019 01:53,-0.091
21/11/2019 01:53,-0.083
21/11/2019 01:53,-0.095
21/11/2019 01:53,-0.106
21/11/2019 01:53,-0.11
21/11/2019 01:53,-0.103
21/11/2019 01:53,-0.083
21/11/2019 01:53,-0.091
21/11/2019 01:54,-0.095
21/11/2019 01:54,-0.106
21/11/2019 01:54,-0.095
21/11/2019 01:54,-0.106
21/11/2019 01:54,-0.099
21/11/2019 01:54,-0.103
21/11/2019 01:54,-0.095
21/11/2019 01:54,-0.099
21/11/2019 01:54,-0.099
21/11/2019 01:54,-0.087
21/11/2019 01:54,-0.087
21/11/2019 01:54,-0.099
21/11/2019 01:54,-0.091
21/11/2019 01:54,-0.103
21/11/2019 01:54,-0.091
21/11/2019 01:54,-0.103
21/11/2019 01:54,-0.095
21/11/2019 01:54,-0.087
21/11/2019 01:54,-0.083
21/11/2019 01:54,-0.103
21/11/2019 01:54,-0.095
21/11/2019 01:54,-0.099
21/11/2019 01:54,-0.095
21/11/2019 01:54,-0.095
21/11/2019 01:54,-0.095
21/11/2019 01:54,-0.103
21/11/2019 01:54,-0.099
21/11/2019 01:54,-0.103
21/11/2019 01:54,-0.099
21/11/2019 01:54,-0.095
21/11/2019 01:54,-0.095
21/11/2019 01:54,-0.099
21/11/2019 01:54,-0.103
21/11/2019 01:54,-0.106
21/11/2019 01:54,-0.091
21/11/2019 01:54,-0.103
21/11/2019 01:54,-0.087
21/11/2019 01:54,-0.095
21/11/2019 01:54,-0.103
21/11/2019 01:54,-0.091
21/11/2019 01:54,-0.095
21/11/2019 01:54,-0.103
21/11/2019 01:54,-0.099
21/11/2019 01:54,-0.095
21/11/2019 01:54,-0.099
21/11/2019 01:54,-0.099
21/11/2019 01:54,-0.095
21/11/2019 01:54,-0.106
21/11/2019 01:54,-0.103
21/11/2019 01:54,-0.099
21/11/2019 01:54,-0.091
21/11/2019 01:54,-0.099
21/11/2019 01:54,-0.099
21/11/2019 01:54,-0.103
21/11/2019 01:54,-0.099
21/11/2019 01:54,-0.099
21/11/2019 01:54,-0.095
21/11/2019 01:54,-0.103
21/11/2019 01:54,-0.087
21/11/2019 01:54,-0.106
21/11/2019 01:55,-0.091
21/11/2019 01:55,-0.106
21/11/2019 01:55,-0.095
21/11/2019 01:55,-0.099
21/11/2019 01:55,-0.095
21/11/2019 01:55,-0.087
21/11/2019 01:55,-0.095
21/11/2019 01:55,-0.099
21/11/2019 01:55,-0.106
21/11/2019 01:55,-0.087
21/11/2019 01:55,-0.095
21/11/2019 01:55,-0.106
21/11/2019 01:55,-0.095
21/11/2019 01:55,-0.095
21/11/2019 01:55,-0.103
21/11/2019 01:55,-0.087
21/11/2019 01:55,-0.099
21/11/2019 01:55,-0.106
21/11/2019 01:55,-0.103
21/11/2019 01:55,-0.103
21/11/2019 01:55,-0.099
21/11/2019 01:55,-0.091
21/11/2019 01:55,-0.099
21/11/2019 01:55,-0.091
21/11/2019 01:55,-0.091
21/11/2019 01:55,-0.095
21/11/2019 01:55,-0.091
21/11/2019 01:55,-0.087
21/11/2019 01:55,-0.087
21/11/2019 01:55,-0.103
21/11/2019 01:55,-0.087
21/11/2019 01:55,-0.095
21/11/2019 01:55,-0.099
21/11/2019 01:55,-0.103
21/11/2019 01:55,-0.087
21/11/2019 01:55,-0.095
21/11/2019 01:55,-0.091
21/11/2019 01:55,-0.106
21/11/2019 01:55,-0.099
21/11/2019 01:55,-0.099
21/11/2019 01:55,-0.103
21/11/2019 01:55,-0.106
21/11/2019 01:55,-0.091
21/11/2019 01:55,-0.095
21/11/2019 01:55,-0.099
21/11/2019 01:55,-0.095
21/11/2019 01:55,-0.099
21/11/2019 01:55,-0.095
21/11/2019 01:55,-0.103
21/11/2019 01:55,-0.099
21/11/2019 01:55,-0.095
21/11/2019 01:55,-0.095
21/11/2019 01:55,-0.103
21/11/2019 01:55,-0.091
21/11/2019 01:55,-0.095
21/11/2019 01:55,-0.103
21/11/2019 01:55,-0.091
21/11/2019 01:55,-0.091
21/11/2019 01:55,-0.095
21/11/2019 01:55,-0.103
21/11/2019 01:56,-0.087
21/11/2019 01:56,-0.103
21/11/2019 01:56,-0.103
21/11/2019 01:56,-0.099
21/11/2019 01:56,-0.095
21/11/2019 01:56,-0.091
21/11/2019 01:56,-0.099
21/11/2019 01:56,-0.099
21/11/2019 01:56,-0.103
21/11/2019 01:56,-0.095
21/11/2019 01:56,-0.091
21/11/2019 01:56,-0.099
21/11/2019 01:56,-0.083
21/11/2019 01:56,-0.095
21/11/2019 01:56,-0.099
21/11/2019 01:56,-0.103
21/11/2019 01:56,-0.099
21/11/2019 01:56,-0.099
21/11/2019 01:56,-0.103
21/11/2019 01:56,-0.095
21/11/2019 01:56,-0.087
21/11/2019 01:56,-0.087
21/11/2019 01:56,-0.103
21/11/2019 01:56,-0.095
21/11/2019 01:56,-0.099
21/11/2019 01:56,-0.091
21/11/2019 01:56,-0.091
21/11/2019 01:56,-0.099
21/11/2019 01:56,-0.099
21/11/2019 01:56,-0.103